transaction_id,user_id,género,linea_tc,interes_tc,monto,fecha,hora,dispositivo,establecimiento,ciudad,status_txn,is_prime,dcto,cashback,fraude
19610,2930,M,50000,33,131.77,23/01/20,6,0,Farmacia,Guadalajara,Rechazada,False,6.59,3.95,False
19611,3087,F,82000,58,517.57,23/01/20,6,0,Farmacia,Ciudad de México,Rechazada,False,0.0,15.53,False
19612,3129,M,67000,43,836.41,23/01/20,6,0,Tienda departamental,Monterrey,Aceptada,False,0.0,25.09,False
19613,3222,F,46000,59,479.71,23/01/20,6,0,Supermercado,Ciudad de México,Aceptada,False,0.0,14.39,False
19614,3476,F,58000,33,628.76,23/01/20,6,0,Supermercado,Ciudad de México,Rechazada,False,0.0,18.86,False
19615,3530,F,74000,47,540.77,23/01/20,6,0,Farmacia,Nezahualcóyotl,En proceso,False,0.0,16.22,False
19616,3669,F,54000,46,444.62,23/01/20,6,0,Compra en línea,Ciudad de México,Rechazada,False,0.0,13.34,False
19617,3778,F,44000,36,1.0,23/01/20,6,0,Farmacia,Toluca,Aceptada,False,0.0,0.03,False
19618,228,F,36000,42,167.61,23/01/20,7,0,Tienda departamental,Ciudad de México,En proceso,False,0.0,5.03,False
19619,308,F,39000,35,532.76,23/01/20,7,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,15.98,False
19620,543,F,94000,43,774.54,23/01/20,7,0,Farmacia,Monterrey,Rechazada,False,0.0,23.24,False
19621,722,M,70000,60,632.15,23/01/20,7,0,Supermercado,Tijuana,Aceptada,False,0.0,18.96,False
19622,977,F,59000,51,347.76,23/01/20,7,0,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,10.43,False
19623,1004,F,62000,37,318.22,23/01/20,7,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,9.55,True
19624,1126,M,79000,61,1032.96,23/01/20,7,0,Abarrotes,Ciudad de México,En proceso,False,0.0,30.99,False
19625,1286,M,72000,50,198.05,23/01/20,7,0,Supermercado,Nezahualcóyotl,En proceso,False,9.9,5.94,False
19626,1328,F,99000,51,545.27,23/01/20,7,0,Farmacia,Monterrey,Aceptada,False,0.0,16.36,False
19627,1489,M,40000,41,960.12,23/01/20,7,0,Abarrotes,Guadalajara,Aceptada,True,48.01,28.8,False
19628,1505,M,39000,52,431.5,23/01/20,7,0,Compra en línea,Guadalajara,En proceso,False,0.0,12.95,False
19629,1518,F,48000,45,565.52,23/01/20,7,0,Tienda departamental,Monterrey,Aceptada,False,0.0,16.97,False
19630,1806,M,38000,51,336.66,23/01/20,7,0,Farmacia,Tijuana,Aceptada,False,0.0,10.1,False
19631,2136,M,90000,50,374.77,23/01/20,7,0,Tienda departamental,Tijuana,Aceptada,False,0.0,11.24,False
19632,2235,N,46000,50,838.65,23/01/20,7,0,Compra en línea,Guadalajara,Aceptada,False,0.0,25.16,False
19633,2679,F,48000,45,425.76,23/01/20,7,0,Tienda departamental,Cancún,Aceptada,True,0.0,12.77,False
19634,2932,M,90000,35,1181.87,23/01/20,7,0,Tienda departamental,Monterrey,En proceso,False,59.09,35.46,False
19635,3031,N,76000,51,96.68,23/01/20,7,0,Compra en línea,Cancún,Rechazada,False,4.83,4.83,False
19636,3143,M,56000,50,201.96,23/01/20,7,0,Tienda departamental,Guadalajara,Aceptada,False,10.1,6.06,False
19637,3369,M,51000,57,689.23,23/01/20,7,0,Compra en línea,Guadalajara,Aceptada,False,0.0,20.68,False
19638,3500,M,83000,39,847.08,23/01/20,7,0,Farmacia,Guadalajara,Aceptada,True,0.0,25.41,True
19639,3529,M,25000,32,76.68,23/01/20,7,0,Compra en línea,Cancún,Aceptada,False,0.0,2.3,False
19640,3571,F,99000,37,465.08,23/01/20,7,0,Tienda departamental,Monterrey,Aceptada,False,0.0,13.95,False
19641,3648,F,83000,51,616.93,23/01/20,7,0,Abarrotes,Monterrey,Aceptada,False,0.0,18.51,False
19642,3696,F,40000,37,1211.76,23/01/20,7,0,Supermercado,Guadalajara,Aceptada,False,0.0,36.35,False
19643,3802,F,88000,42,806.32,23/01/20,7,0,Tienda departamental,Tijuana,Aceptada,False,0.0,24.19,False
19644,288,F,86000,32,281.05,23/01/20,8,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,8.43,True
19645,297,M,82000,32,833.87,23/01/20,8,0,Supermercado,Monterrey,En proceso,False,0.0,25.02,False
19646,344,M,98000,34,238.69,23/01/20,8,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,7.16,False
19647,422,F,36000,51,677.81,23/01/20,8,0,Abarrotes,Monterrey,Rechazada,False,0.0,20.33,False
19648,481,F,98000,32,691.04,23/01/20,8,0,Abarrotes,Guadalajara,Aceptada,True,0.0,20.73,False
19649,521,M,54000,32,479.79,23/01/20,8,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,14.39,False
19650,539,M,41000,41,668.8,23/01/20,8,0,Compra en línea,Ciudad de México,Aceptada,False,33.44,20.06,False
19651,681,N,33000,33,779.2,23/01/20,8,0,Compra en línea,Tijuana,Rechazada,False,38.96,23.38,False
19652,764,F,47000,55,615.52,23/01/20,8,0,Farmacia,Guadalajara,En proceso,False,30.78,18.47,False
19653,821,M,44000,37,1.0,23/01/20,8,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,0.03,False
19654,861,M,68000,45,485.69,23/01/20,8,0,Compra en línea,Monterrey,Rechazada,False,0.0,14.57,False
19655,898,M,99000,51,408.21,23/01/20,8,0,Compra en línea,Cancún,Aceptada,False,0.0,12.25,False
19656,1069,M,76000,45,659.57,23/01/20,8,0,Abarrotes,Guadalajara,En proceso,False,0.0,19.79,False
19657,1116,M,76000,35,319.09,23/01/20,8,0,Compra en línea,Toluca,Aceptada,True,0.0,9.57,False
19658,1188,M,44000,57,812.79,23/01/20,8,0,Compra en línea,Tijuana,Aceptada,False,0.0,24.38,False
19659,1237,F,70000,48,536.94,23/01/20,8,0,Supermercado,Monterrey,Aceptada,False,0.0,16.11,False
19660,1253,M,69000,62,463.99,23/01/20,8,0,Farmacia,Guadalajara,Aceptada,False,0.0,13.92,False
19661,1271,M,77000,36,381.21,23/01/20,8,0,Tienda departamental,Cancún,Aceptada,False,0.0,11.44,False
19662,1472,M,72000,56,727.79,23/01/20,8,0,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,21.83,False
19663,1631,F,70000,50,324.16,23/01/20,8,0,Farmacia,Monterrey,Aceptada,False,0.0,9.72,False
19664,1798,F,51000,32,520.35,23/01/20,8,0,Tienda departamental,Monterrey,En proceso,False,26.02,15.61,False
19665,1823,F,47000,46,721.75,23/01/20,8,0,Tienda departamental,Guadalajara,Aceptada,False,36.09,21.65,False
19666,1941,F,45000,62,475.6,23/01/20,8,0,Supermercado,Ciudad de México,En proceso,False,0.0,14.27,False
19667,1958,N,33000,63,831.03,23/01/20,8,0,Supermercado,Ciudad de México,Aceptada,False,0.0,24.93,False
19668,1976,F,57000,46,730.69,23/01/20,8,0,Farmacia,Monterrey,Aceptada,False,0.0,51.15,False
19669,2250,F,46000,60,602.97,23/01/20,8,0,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,18.09,False
19670,2306,M,37000,42,712.05,23/01/20,8,0,,Guadalajara,Aceptada,True,0.0,21.36,False
19671,2412,F,96000,63,72.91,23/01/20,8,0,Tienda departamental,Monterrey,Aceptada,False,0.0,2.19,False
19672,2495,F,89000,59,1111.37,23/01/20,8,0,Tienda departamental,Monterrey,Rechazada,False,55.57,55.57,False
19673,2684,F,72000,32,1176.59,23/01/20,8,0,Compra en línea,Ciudad de México,Aceptada,True,0.0,35.3,False
19674,2725,F,43000,49,217.09,23/01/20,8,0,Tienda departamental,Ciudad de México,Aceptada,True,0.0,6.51,False
19675,2732,M,48000,47,435.67,23/01/20,8,0,Supermercado,Ciudad de México,Aceptada,False,0.0,13.07,False
19676,2750,F,37000,34,165.94,23/01/20,8,0,Abarrotes,Guadalajara,Aceptada,False,0.0,4.98,False
19677,2760,F,85000,38,573.62,23/01/20,8,0,Compra en línea,Toluca,Aceptada,False,28.68,17.21,False
19678,2763,M,67000,43,361.55,23/01/20,8,0,Abarrotes,Toluca,Aceptada,False,0.0,10.85,False
19679,2763,M,67000,43,427.99,23/01/20,8,0,Supermercado,Toluca,Aceptada,False,0.0,12.84,False
19680,2809,M,66000,61,693.58,23/01/20,8,0,Farmacia,Monterrey,Aceptada,True,0.0,20.81,False
19681,3100,M,62000,58,490.58,23/01/20,8,0,,Guadalajara,En proceso,False,0.0,14.72,False
19682,3155,M,62000,54,326.96,23/01/20,8,0,Supermercado,Monterrey,Aceptada,False,0.0,9.81,False
19683,3203,M,61000,58,500.78,23/01/20,8,0,Compra en línea,Nezahualcóyotl,En proceso,False,0.0,15.02,False
19684,3598,F,52000,32,873.2,23/01/20,8,0,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,26.2,False
19685,3662,M,86000,49,1023.72,23/01/20,8,0,Compra en línea,Toluca,Aceptada,False,0.0,30.71,False
19686,3678,F,87000,58,635.82,23/01/20,8,0,Supermercado,,Aceptada,False,0.0,19.07,False
19687,3685,F,88000,55,527.07,23/01/20,8,0,Tienda departamental,Tijuana,En proceso,False,26.35,15.81,False
19688,3804,N,59000,56,160.39,23/01/20,8,0,Farmacia,Toluca,Aceptada,False,0.0,4.81,False
19689,3891,M,41000,52,484.8,23/01/20,8,0,Compra en línea,Ciudad de México,En proceso,False,0.0,14.54,False
19690,3942,M,85000,62,311.58,23/01/20,8,0,Compra en línea,Tijuana,Aceptada,False,15.58,9.35,False
19691,57,M,57000,64,686.0,23/01/20,9,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,20.58,False
19692,141,F,46000,44,397.62,23/01/20,9,0,Tienda departamental,Guadalajara,Rechazada,False,0.0,11.93,False
19693,269,F,58000,50,650.87,23/01/20,9,0,Tienda departamental,Guadalajara,Aceptada,True,0.0,19.53,False
19694,303,F,26000,51,394.28,23/01/20,9,0,Tienda departamental,Ciudad de México,Rechazada,False,0.0,11.83,False
19695,417,M,26000,51,419.45,23/01/20,9,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,12.58,False
19696,519,M,52000,33,349.51,23/01/20,9,0,Compra en línea,Toluca,Aceptada,True,0.0,10.49,False
19697,552,F,38000,63,848.72,23/01/20,9,0,Tienda departamental,Cancún,Aceptada,True,0.0,25.46,False
19698,712,N,28000,62,757.96,23/01/20,9,0,Compra en línea,Tijuana,Aceptada,False,0.0,22.74,False
19699,720,M,90000,38,472.01,23/01/20,9,0,Tienda departamental,Monterrey,Aceptada,False,0.0,14.16,False
19700,720,M,90000,38,726.08,23/01/20,9,0,Abarrotes,Monterrey,Aceptada,False,0.0,21.78,False
19701,747,F,45000,53,358.94,23/01/20,9,0,Abarrotes,Cancún,En proceso,False,0.0,10.77,False
19702,851,M,62000,59,925.45,23/01/20,9,0,,Guadalajara,Aceptada,False,0.0,27.76,False
19703,869,M,70000,60,1303.85,23/01/20,9,0,Tienda departamental,Ciudad de México,Aceptada,True,65.19,39.12,False
19704,889,F,76000,35,734.77,23/01/20,9,0,Supermercado,Ciudad de México,En proceso,False,0.0,22.04,False
19705,889,F,76000,35,1.0,23/01/20,9,0,Abarrotes,Toluca,Aceptada,False,0.05,0.03,False
19706,1151,F,43000,40,397.21,23/01/20,9,0,Tienda departamental,Monterrey,Aceptada,True,0.0,11.92,False
19707,1451,F,96000,50,1158.45,23/01/20,9,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,34.75,True
19708,1460,F,61000,43,162.44,23/01/20,9,0,Tienda departamental,Tijuana,En proceso,False,8.12,4.87,False
19709,1631,F,70000,50,482.11,23/01/20,9,0,Tienda departamental,Monterrey,Aceptada,False,0.0,14.46,False
19710,1704,M,94000,50,627.36,23/01/20,9,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,31.37,False
19711,1774,M,28000,42,925.24,23/01/20,9,0,Compra en línea,Guadalajara,Rechazada,False,0.0,27.76,False
19712,1829,M,74000,48,4.24,23/01/20,9,0,,Nezahualcóyotl,En proceso,False,0.0,0.13,False
19713,1865,M,54000,38,32.61,23/01/20,9,0,Abarrotes,Guadalajara,Aceptada,False,0.0,0.98,False
19714,1955,M,65000,58,370.23,23/01/20,9,0,Abarrotes,Ciudad de México,En proceso,True,0.0,18.51,False
19715,2084,F,86000,38,563.67,23/01/20,9,0,Abarrotes,Toluca,Rechazada,False,28.18,16.91,False
19716,2151,M,65000,41,644.88,23/01/20,9,0,Compra en línea,Cancún,Aceptada,False,0.0,19.35,False
19717,2379,M,29000,43,456.38,23/01/20,9,0,Compra en línea,Monterrey,Aceptada,False,0.0,13.69,False
19718,2407,M,95000,40,398.8,23/01/20,9,0,Tienda departamental,Monterrey,Rechazada,False,0.0,11.96,False
19719,2417,M,59000,32,102.1,23/01/20,9,0,Tienda departamental,Monterrey,Aceptada,False,5.11,3.06,False
19720,2429,M,26000,50,781.92,23/01/20,9,0,,Guadalajara,En proceso,False,0.0,23.46,False
19721,2505,M,47000,58,367.32,23/01/20,9,0,Abarrotes,Cancún,Rechazada,True,0.0,11.02,False
19722,2516,F,93000,59,380.73,23/01/20,9,0,Tienda departamental,Nezahualcóyotl,Aceptada,True,0.0,11.42,False
19723,2781,M,52000,43,1148.4,23/01/20,9,0,Supermercado,Monterrey,Aceptada,False,0.0,34.45,False
19724,2885,M,73000,50,735.13,23/01/20,9,0,Compra en línea,Nezahualcóyotl,Aceptada,False,36.76,36.76,False
19725,3042,F,39000,39,963.36,23/01/20,9,0,Abarrotes,Monterrey,Aceptada,False,0.0,28.9,False
19726,3260,F,30000,63,181.88,23/01/20,9,0,Supermercado,Tijuana,En proceso,False,9.09,5.46,False
19727,3473,F,78000,63,362.45,23/01/20,9,0,,Guadalajara,En proceso,False,18.12,10.87,False
19728,3494,M,93000,63,568.19,23/01/20,9,0,Compra en línea,Guadalajara,Aceptada,False,0.0,28.41,False
19729,3550,F,66000,44,398.96,23/01/20,9,0,Compra en línea,Tijuana,Aceptada,False,0.0,11.97,False
19730,3636,M,77000,41,645.15,23/01/20,9,0,Farmacia,Ciudad de México,Aceptada,False,0.0,19.35,False
19731,3692,N,99000,54,727.1,23/01/20,9,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,21.81,False
19732,3879,M,69000,56,342.59,23/01/20,9,0,Compra en línea,Monterrey,En proceso,False,0.0,10.28,False
19733,81,M,84000,60,548.1,23/01/20,10,0,Farmacia,Guadalajara,Aceptada,False,0.0,16.44,False
19734,112,M,42000,64,520.4,23/01/20,10,0,Tienda departamental,Monterrey,Rechazada,False,0.0,15.61,False
19735,251,F,45000,63,502.21,23/01/20,10,0,Compra en línea,Guadalajara,En proceso,False,0.0,15.07,False
19736,256,F,37000,34,796.04,23/01/20,10,0,Abarrotes,Monterrey,Aceptada,True,0.0,23.88,False
19737,289,M,87000,59,729.52,23/01/20,10,0,Abarrotes,Cancún,Rechazada,False,0.0,21.89,True
19738,345,M,55000,47,651.12,23/01/20,10,0,Abarrotes,Guadalajara,En proceso,False,32.56,19.53,False
19739,421,F,95000,59,1.0,23/01/20,10,0,Supermercado,Nezahualcóyotl,En proceso,True,0.0,0.03,False
19740,511,M,97000,45,528.33,23/01/20,10,0,Tienda departamental,Guadalajara,En proceso,False,0.0,15.85,False
19741,562,F,38000,39,589.14,23/01/20,10,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,29.46,False
19742,621,F,37000,52,733.56,23/01/20,10,0,Supermercado,Guadalajara,Aceptada,False,0.0,22.01,False
19743,811,M,61000,54,187.29,23/01/20,10,0,Tienda departamental,Monterrey,Aceptada,False,0.0,5.62,False
19744,846,M,76000,44,339.96,23/01/20,10,0,Supermercado,Cancún,Aceptada,False,0.0,17.0,False
19745,904,F,45000,52,876.97,23/01/20,10,0,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,26.31,False
19746,907,F,86000,32,526.39,23/01/20,10,0,Compra en línea,Ciudad de México,Aceptada,False,26.32,15.79,False
19747,1081,N,89000,54,114.83,23/01/20,10,0,,Guadalajara,Aceptada,False,5.74,3.44,False
19748,1118,F,38000,39,1.0,23/01/20,10,0,Supermercado,Guadalajara,En proceso,False,0.0,0.03,False
19749,1160,F,34000,42,499.88,23/01/20,10,0,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,15.0,False
19750,1167,F,55000,44,506.68,23/01/20,10,0,Tienda departamental,Ciudad de México,Aceptada,False,0.0,15.2,False
19751,1188,M,44000,57,537.87,23/01/20,10,0,Farmacia,Tijuana,Aceptada,False,0.0,16.14,False
19752,1207,F,57000,57,924.75,23/01/20,10,0,Tienda departamental,Monterrey,Aceptada,False,46.24,46.24,False
19753,1211,M,39000,53,264.4,23/01/20,10,0,Compra en línea,Monterrey,Aceptada,True,13.22,18.51,False
19754,1421,M,66000,38,446.25,23/01/20,10,0,Compra en línea,Monterrey,Aceptada,False,0.0,13.39,False
19755,1451,F,96000,50,536.88,23/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,16.11,False
19756,1542,M,73000,57,454.73,23/01/20,10,0,Compra en línea,Tijuana,Aceptada,False,22.74,13.64,False
19757,1622,F,68000,44,911.1,23/01/20,10,0,Abarrotes,Ciudad de México,Aceptada,False,0.0,27.33,False
19758,1752,F,29000,54,549.43,23/01/20,10,0,,Ciudad de México,Aceptada,False,0.0,27.47,False
19759,1913,F,95000,39,97.63,23/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,4.88,False
19760,1979,N,50000,44,233.22,23/01/20,10,0,,Ciudad de México,Aceptada,False,0.0,7.0,False
19761,2042,F,36000,49,506.67,23/01/20,10,0,Tienda departamental,Monterrey,Aceptada,False,0.0,15.2,False
19762,2192,F,69000,47,237.85,23/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,7.14,False
19763,2329,F,51000,47,839.85,23/01/20,10,0,Abarrotes,Ciudad de México,Aceptada,False,0.0,25.2,False
19764,2413,N,83000,62,1034.49,23/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,31.03,False
19765,2509,F,96000,42,766.57,23/01/20,10,0,Tienda departamental,Monterrey,Aceptada,False,0.0,23.0,False
19766,2510,M,52000,61,1.0,23/01/20,10,0,Farmacia,Ciudad de México,Aceptada,False,0.0,0.03,False
19767,2634,M,55000,52,433.02,23/01/20,10,0,Farmacia,Ciudad de México,Aceptada,False,21.65,12.99,False
19768,2659,F,58000,44,553.26,23/01/20,10,0,Tienda departamental,Tijuana,En proceso,False,0.0,16.6,False
19769,2721,F,64000,47,590.46,23/01/20,10,0,,Monterrey,Aceptada,False,29.52,17.71,False
19770,2775,M,29000,35,604.66,23/01/20,10,0,Farmacia,Ciudad de México,Aceptada,False,0.0,18.14,False
19771,2777,M,88000,41,110.93,23/01/20,10,0,Tienda departamental,Monterrey,Aceptada,False,0.0,3.33,False
19772,2831,F,91000,48,248.02,23/01/20,10,0,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,7.44,False
19773,2923,M,55000,32,929.26,23/01/20,10,0,Supermercado,Monterrey,Rechazada,False,0.0,27.88,False
19774,2941,M,27000,34,101.97,23/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,3.06,False
19775,2969,M,68000,64,1.0,23/01/20,10,0,Farmacia,Guadalajara,Aceptada,False,0.0,0.03,False
19776,3108,F,66000,38,572.97,23/01/20,10,0,Tienda departamental,Guadalajara,Rechazada,False,28.65,40.11,False
19777,3129,M,67000,43,501.57,23/01/20,10,0,Compra en línea,Tijuana,En proceso,False,0.0,15.05,False
19778,3145,N,48000,32,720.12,23/01/20,10,0,Compra en línea,Guadalajara,Aceptada,False,0.0,21.6,False
19779,3255,M,66000,41,1.0,23/01/20,10,0,Compra en línea,Guadalajara,Aceptada,False,0.0,0.03,False
19780,3348,F,88000,57,1.0,23/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,0.03,False
19781,3596,M,32000,32,715.36,23/01/20,10,0,Supermercado,Ciudad de México,Aceptada,False,0.0,21.46,False
19782,3597,F,89000,61,400.02,23/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,12.0,False
19783,3696,F,40000,37,661.69,23/01/20,10,0,Tienda departamental,Guadalajara,Aceptada,False,33.08,19.85,False
19784,3723,M,54000,40,746.44,23/01/20,10,0,Compra en línea,Ciudad de México,Aceptada,False,37.32,22.39,False
19785,3804,N,59000,56,755.69,23/01/20,10,0,Abarrotes,Toluca,Aceptada,False,0.0,22.67,False
19786,3988,F,26000,64,702.82,23/01/20,10,0,Tienda departamental,Tijuana,Rechazada,False,0.0,21.08,False
19787,180,M,36000,60,417.88,23/01/20,11,0,Farmacia,Guadalajara,Aceptada,False,0.0,12.54,False
19788,248,M,59000,41,148.91,23/01/20,11,0,,,Aceptada,False,0.0,4.47,False
19789,265,F,56000,53,17.19,23/01/20,11,0,Farmacia,Monterrey,Aceptada,False,0.0,0.52,False
19790,360,M,68000,41,888.89,23/01/20,11,0,Compra en línea,Ciudad de México,Aceptada,True,0.0,26.67,False
19791,363,F,78000,41,539.81,23/01/20,11,0,Supermercado,Ciudad de México,Aceptada,False,26.99,26.99,False
19792,417,M,26000,51,976.49,23/01/20,11,0,Tienda departamental,Guadalajara,Aceptada,False,48.82,29.29,False
19793,450,M,59000,58,230.26,23/01/20,11,0,Tienda departamental,Monterrey,Aceptada,False,0.0,6.91,False
19794,456,F,49000,61,864.94,23/01/20,11,0,,Ciudad de México,Aceptada,False,0.0,25.95,False
19795,541,M,31000,45,1163.74,23/01/20,11,0,Supermercado,Ciudad de México,Aceptada,False,0.0,34.91,False
19796,712,N,28000,62,477.3,23/01/20,11,0,Abarrotes,Tijuana,Aceptada,False,0.0,14.32,False
19797,829,F,34000,33,450.81,23/01/20,11,0,Tienda departamental,Toluca,Rechazada,False,22.54,13.52,True
19798,852,M,29000,59,389.67,23/01/20,11,0,Tienda departamental,Ciudad de México,En proceso,False,0.0,11.69,False
19799,914,N,44000,64,682.83,23/01/20,11,0,Tienda departamental,Guadalajara,Aceptada,True,34.14,20.48,False
19800,964,F,72000,38,841.12,23/01/20,11,0,Compra en línea,Guadalajara,Aceptada,True,42.06,25.23,False
19801,1015,N,31000,57,376.25,23/01/20,11,0,Tienda departamental,Ciudad de México,Aceptada,True,0.0,11.29,False
19802,1098,N,65000,40,61.46,23/01/20,11,0,Abarrotes,Cancún,Aceptada,False,3.07,1.84,False
19803,1135,F,45000,58,1030.74,23/01/20,11,0,Supermercado,Monterrey,Aceptada,False,0.0,30.92,False
19804,1199,M,50000,49,458.93,23/01/20,11,0,,Monterrey,Aceptada,False,0.0,13.77,False
19805,1245,M,81000,33,981.62,23/01/20,11,0,Tienda departamental,Monterrey,Aceptada,False,49.08,29.45,False
19806,1250,M,70000,53,445.99,23/01/20,11,0,Farmacia,Guadalajara,Aceptada,False,0.0,13.38,False
19807,1427,M,58000,58,576.0,23/01/20,11,0,Farmacia,Nezahualcóyotl,Aceptada,False,28.8,17.28,False
19808,1494,F,27000,45,135.03,23/01/20,11,0,Supermercado,Nezahualcóyotl,En proceso,False,0.0,4.05,False
19809,1505,M,39000,52,589.43,23/01/20,11,0,Tienda departamental,Guadalajara,Rechazada,False,0.0,17.68,False
19810,1509,M,31000,38,1015.79,23/01/20,11,0,Farmacia,Monterrey,Aceptada,False,0.0,30.47,False
19811,1539,F,88000,49,569.52,23/01/20,11,0,Compra en línea,Tijuana,Aceptada,False,0.0,17.09,False
19812,1601,N,99000,37,460.32,23/01/20,11,0,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,13.81,False
19813,1603,F,54000,54,766.67,23/01/20,11,0,,Tijuana,Aceptada,False,0.0,23.0,False
19814,1611,F,54000,34,45.55,23/01/20,11,0,Compra en línea,Guadalajara,Aceptada,False,2.28,1.37,False
19815,1645,F,58000,50,962.4,23/01/20,11,0,Supermercado,Monterrey,Aceptada,False,0.0,28.87,False
19816,1759,M,99000,52,514.31,23/01/20,11,0,Compra en línea,Monterrey,Aceptada,False,0.0,15.43,False
19817,1853,F,57000,46,779.53,23/01/20,11,0,Supermercado,Guadalajara,En proceso,True,0.0,23.39,False
19818,1865,M,54000,38,830.22,23/01/20,11,0,Compra en línea,Guadalajara,Aceptada,False,0.0,24.91,False
19819,1955,M,65000,58,755.96,23/01/20,11,0,Tienda departamental,Ciudad de México,Aceptada,True,0.0,22.68,False
19820,2030,F,54000,56,489.37,23/01/20,11,0,Compra en línea,Monterrey,Rechazada,False,0.0,14.68,False
19821,2085,N,88000,43,113.49,23/01/20,11,0,Tienda departamental,Guadalajara,Aceptada,False,0.0,5.67,False
19822,2256,M,33000,44,1165.69,23/01/20,11,0,Supermercado,Ciudad de México,Aceptada,False,0.0,34.97,True
19823,2348,F,87000,50,750.42,23/01/20,11,0,Compra en línea,Nezahualcóyotl,Aceptada,False,37.52,22.51,False
19824,2414,F,67000,42,616.13,23/01/20,11,0,Supermercado,Monterrey,Aceptada,False,0.0,18.48,False
19825,2582,F,81000,45,178.07,23/01/20,11,0,Farmacia,Monterrey,Aceptada,False,0.0,5.34,True
19826,2647,M,88000,61,569.28,23/01/20,11,0,,Guadalajara,Aceptada,True,28.46,17.08,False
19827,2689,M,62000,64,324.44,23/01/20,11,0,Supermercado,Toluca,Aceptada,False,0.0,9.73,False
19828,2765,N,46000,37,1.0,23/01/20,11,0,Compra en línea,Ciudad de México,Aceptada,False,0.0,0.03,False
19829,2783,F,45000,33,285.07,23/01/20,11,0,Tienda departamental,Guadalajara,Aceptada,False,14.25,8.55,False
19830,2787,F,85000,34,686.12,23/01/20,11,0,Abarrotes,Tijuana,Aceptada,False,0.0,20.58,False
19831,2787,F,85000,34,667.87,23/01/20,11,0,,Ciudad de México,Aceptada,False,33.39,20.04,False
19832,2823,F,82000,34,754.62,23/01/20,11,0,Abarrotes,Ciudad de México,En proceso,False,0.0,22.64,False
19833,3016,M,27000,51,851.68,23/01/20,11,0,Supermercado,Ciudad de México,Rechazada,False,42.58,25.55,False
19834,3040,M,82000,39,691.92,23/01/20,11,0,Compra en línea,Monterrey,Aceptada,False,0.0,20.76,False
19835,3188,F,53000,52,623.28,23/01/20,11,0,Compra en línea,Tijuana,Aceptada,True,0.0,18.7,False
19836,3200,N,29000,56,980.44,23/01/20,11,0,Abarrotes,Monterrey,Aceptada,False,0.0,29.41,False
19837,3280,F,46000,43,873.04,23/01/20,11,0,Farmacia,Monterrey,Aceptada,True,0.0,26.19,False
19838,3288,N,87000,40,65.77,23/01/20,11,0,Abarrotes,Ciudad de México,Aceptada,False,0.0,1.97,False
19839,3332,M,56000,49,539.93,23/01/20,11,0,Tienda departamental,Ciudad de México,Aceptada,False,27.0,27.0,False
19840,3333,F,33000,34,423.87,23/01/20,11,0,Supermercado,Ciudad de México,Aceptada,False,0.0,12.72,False
19841,3537,F,57000,49,383.0,23/01/20,11,0,Tienda departamental,Monterrey,Aceptada,False,0.0,11.49,False
19842,3598,F,52000,32,831.75,23/01/20,11,0,,Nezahualcóyotl,Aceptada,False,0.0,58.22,False
19843,3600,M,55000,35,604.9,23/01/20,11,0,,Toluca,Aceptada,False,30.25,18.15,False
19844,3724,M,74000,42,907.74,23/01/20,11,0,,Tijuana,Aceptada,True,0.0,27.23,False
19845,3785,M,52000,40,547.21,23/01/20,11,0,Farmacia,Guadalajara,En proceso,False,0.0,16.42,False
19846,3804,N,59000,56,472.69,23/01/20,11,0,Compra en línea,Toluca,En proceso,False,0.0,14.18,False
19847,3811,M,70000,40,237.51,23/01/20,11,0,Compra en línea,Cancún,Aceptada,False,0.0,7.13,True
19848,3829,M,63000,56,235.1,23/01/20,11,0,Tienda departamental,Monterrey,Aceptada,False,11.76,11.76,False
